precio,cantidad,descuento,total_venta,categoria_producto,metodo_envio,direccion_cliente,detalle_pedido,comentarios_cliente,descripcion_producto
1050.24,2,0.07,3943.51,Electrónica,Express,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 43481}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",calidad rápido recomendado rápido rápido precio calidad precio precio lento lento malo defectuoso excelente precio,excelente calidad lento recomendado malo rápido excelente malo calidad malo defectuoso malo recomendado
334.67,7,0.27,913.29,Ropa,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 47134}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",defectuoso excelente defectuoso defectuoso lento recomendado,excelente excelente precio recomendado excelente lento excelente lento rápido
695.49,8,0.2,262.06,Electrónica,Express,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 40364}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",precio recomendado precio lento malo defectuoso calidad malo defectuoso lento malo,recomendado precio calidad precio calidad
1573.86,1,0.26,120.24,Electrónica,Express,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 78723}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",malo malo rápido defectuoso defectuoso rápido excelente excelente calidad precio defectuoso,lento lento excelente defectuoso rápido rápido excelente rápido malo calidad excelente lento excelente rápido recomendado
1804.64,9,0.22,1576.91,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 29326}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",rápido lento precio malo calidad rápido excelente lento precio calidad defectuoso,calidad recomendado lento recomendado malo malo precio rápido defectuoso lento excelente precio
1576.21,4,0.2,1057.09,Deportes,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 46129}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",rápido rápido lento calidad malo rápido excelente precio defectuoso malo defectuoso,calidad excelente calidad excelente defectuoso calidad rápido lento
1645.23,9,0.17,2534.51,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 83210}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",rápido precio malo rápido rápido lento malo malo malo recomendado precio,precio recomendado malo excelente recomendado calidad rápido excelente excelente
309.62,4,0.2,333.72,Hogar,Express,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 49655}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",excelente rápido malo lento malo precio precio lento defectuoso malo lento calidad recomendado calidad calidad,calidad defectuoso excelente defectuoso defectuoso malo calidad excelente rápido
1988.62,2,0.02,4555.42,Electrónica,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 95549}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",malo recomendado calidad malo rápido lento malo rápido lento rápido rápido recomendado lento lento recomendado,excelente recomendado excelente lento rápido malo malo
1653.85,4,0.1,2261.72,Electrónica,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 93875}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",malo precio malo rápido lento lento recomendado rápido precio lento defectuoso excelente rápido malo recomendado,excelente precio lento malo calidad calidad lento rápido malo excelente precio calidad malo
162.88,1,0.03,2369.31,Ropa,Express,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 88425}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",lento defectuoso recomendado excelente calidad recomendado rápido excelente excelente malo recomendado,malo defectuoso malo defectuoso recomendado excelente defectuoso rápido precio calidad recomendado recomendado lento
409.44,4,0.22,4472.89,Hogar,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 37893}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",defectuoso excelente defectuoso rápido defectuoso defectuoso malo rápido,precio precio calidad lento rápido rápido defectuoso excelente calidad excelente
191.12,4,0.25,3294.94,Hogar,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 98379}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",calidad defectuoso malo rápido precio lento rápido malo lento defectuoso lento,defectuoso malo defectuoso calidad calidad rápido excelente precio calidad precio recomendado malo calidad lento
76.29,2,0.11,739.09,Electrónica,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 80763}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",excelente lento rápido lento excelente precio lento precio precio defectuoso recomendado excelente calidad excelente malo,precio malo calidad malo precio
1943.73,6,0.02,4095.08,Electrónica,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 39662}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",excelente precio defectuoso precio recomendado lento rápido malo excelente defectuoso defectuoso rápido malo,malo calidad recomendado precio lento excelente malo recomendado excelente recomendado
299.13,4,0.11,442.67,Ropa,Express,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 19699}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",calidad lento defectuoso lento calidad calidad malo calidad recomendado,malo calidad calidad defectuoso recomendado recomendado excelente precio calidad excelente
1237.4,6,0.13,1688.14,Deportes,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 73230}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",calidad recomendado calidad calidad recomendado lento rápido recomendado excelente recomendado,defectuoso recomendado excelente calidad malo recomendado
1859.48,8,0.19,195.55,Electrónica,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 81597}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",calidad calidad precio recomendado rápido excelente recomendado lento defectuoso defectuoso recomendado,precio lento lento lento recomendado malo calidad calidad recomendado defectuoso calidad defectuoso excelente precio
918.14,4,0.17,3604.47,Deportes,Express,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 32320}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",lento rápido excelente precio recomendado malo excelente malo rápido defectuoso,calidad lento malo defectuoso precio recomendado precio precio calidad rápido defectuoso
776.82,3,0.04,261.65,Electrónica,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 23986}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",defectuoso malo defectuoso defectuoso precio malo recomendado calidad malo calidad calidad lento lento malo excelente,malo excelente defectuoso rápido calidad
272.55,1,0.21,4080.98,Ropa,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 30121}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",rápido excelente rápido calidad rápido recomendado calidad calidad malo defectuoso,malo recomendado rápido malo rápido defectuoso malo recomendado lento rápido lento
1399.75,3,0.1,1133.94,Deportes,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 46890}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",defectuoso malo rápido lento excelente defectuoso recomendado lento precio recomendado malo malo recomendado,calidad recomendado recomendado calidad precio defectuoso malo defectuoso defectuoso calidad precio precio lento
1872.14,2,0.25,671.66,Electrónica,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 49512}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",excelente excelente excelente calidad malo defectuoso,recomendado malo malo calidad rápido defectuoso
55.22,4,0.07,2295.43,Ropa,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 50688}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",defectuoso defectuoso recomendado defectuoso malo excelente rápido lento malo lento lento excelente recomendado lento lento,recomendado calidad lento recomendado rápido excelente malo
489.21,9,0.06,973.34,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 94658}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",recomendado lento calidad defectuoso excelente excelente precio precio calidad rápido lento recomendado,precio recomendado malo excelente rápido recomendado precio defectuoso lento malo lento malo
1086.29,2,0.13,1340.66,Deportes,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 11452}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",precio malo lento excelente calidad excelente lento excelente malo,lento malo precio lento lento malo excelente recomendado
114.09,7,0.03,2610.26,Ropa,Express,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 17502}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",lento excelente defectuoso rápido recomendado rápido recomendado excelente defectuoso defectuoso malo defectuoso calidad recomendado calidad,calidad calidad rápido defectuoso precio malo lento
814.73,7,0.0,4887.96,Electrónica,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 70088}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",excelente malo recomendado excelente excelente excelente calidad defectuoso lento rápido precio,precio precio calidad rápido defectuoso
701.54,5,0.15,1811.52,Hogar,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 68134}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",recomendado rápido excelente lento lento malo lento precio precio defectuoso,lento calidad recomendado excelente malo
739.59,8,0.24,2311.74,Deportes,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 75610}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",lento precio rápido rápido excelente defectuoso,calidad rápido defectuoso rápido recomendado defectuoso excelente
1895.55,3,0.23,3954.87,Deportes,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 27602}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",precio rápido defectuoso recomendado lento recomendado lento rápido recomendado calidad,lento recomendado excelente defectuoso lento lento recomendado recomendado
971.19,9,0.18,3090.98,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 51510}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",rápido calidad lento calidad rápido lento recomendado excelente excelente defectuoso recomendado excelente defectuoso recomendado lento,precio rápido lento recomendado precio
1278.05,3,0.08,3797.18,Ropa,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 47628}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",lento excelente defectuoso rápido excelente lento rápido malo calidad calidad rápido rápido precio,malo calidad recomendado calidad lento calidad calidad lento malo calidad
405.59,2,0.02,616.59,Deportes,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 62420}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",precio defectuoso excelente malo recomendado rápido calidad defectuoso rápido excelente excelente defectuoso lento calidad,recomendado rápido precio precio excelente rápido malo excelente calidad calidad defectuoso precio lento calidad
1969.3,5,0.07,3951.29,Electrónica,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 51332}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",defectuoso rápido rápido defectuoso malo malo recomendado rápido,defectuoso rápido malo rápido lento lento
1672.57,7,0.25,475.28,Electrónica,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 81673}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",excelente lento excelente malo defectuoso defectuoso recomendado recomendado excelente,calidad malo malo recomendado malo defectuoso excelente precio lento malo
575.72,2,0.04,859.26,Deportes,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 51811}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",excelente calidad calidad malo recomendado rápido lento recomendado malo lento rápido,calidad recomendado malo defectuoso rápido rápido lento
340.16,9,0.23,4530.81,Deportes,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 37536}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",rápido malo excelente precio excelente defectuoso precio lento precio calidad precio calidad precio recomendado,malo excelente defectuoso recomendado rápido precio precio lento
315.4,9,0.04,1847.07,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 24657}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",defectuoso recomendado rápido calidad rápido malo rápido recomendado lento,defectuoso defectuoso precio malo defectuoso recomendado malo defectuoso excelente recomendado malo
1516.66,2,0.2,4941.32,Deportes,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 64657}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",malo defectuoso excelente precio lento defectuoso calidad malo malo lento,calidad recomendado calidad precio rápido defectuoso defectuoso
543.65,1,0.12,2957.46,Deportes,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 63703}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",excelente recomendado precio calidad lento excelente precio,precio malo rápido excelente calidad excelente excelente malo excelente recomendado lento recomendado defectuoso excelente
465.3,2,0.14,451.46,Ropa,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 10204}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",excelente lento calidad lento defectuoso defectuoso malo excelente,malo calidad lento malo excelente calidad excelente recomendado rápido calidad malo malo precio
1201.58,2,0.17,4612.14,Hogar,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 29857}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",calidad recomendado malo recomendado lento defectuoso malo precio malo calidad lento malo lento precio malo,excelente rápido calidad rápido lento excelente recomendado defectuoso recomendado lento
159.4,3,0.15,4502.69,Hogar,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 10315}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",malo calidad malo malo rápido precio rápido recomendado recomendado recomendado precio,defectuoso defectuoso recomendado malo recomendado recomendado calidad excelente rápido calidad excelente rápido calidad calidad
1885.19,3,0.13,1594.53,Ropa,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 60208}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",excelente calidad excelente recomendado recomendado precio recomendado defectuoso lento malo rápido recomendado excelente calidad excelente,lento calidad lento defectuoso rápido precio excelente recomendado
1753.08,5,0.13,1252.15,Hogar,Express,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 87692}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",calidad defectuoso defectuoso calidad recomendado malo recomendado malo malo precio,malo recomendado lento defectuoso rápido precio rápido precio lento calidad malo malo excelente calidad calidad
1781.66,6,0.12,2610.43,Hogar,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 16191}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",lento defectuoso precio defectuoso malo calidad precio excelente lento precio precio rápido calidad lento,precio excelente precio defectuoso recomendado excelente
1915.25,8,0.08,3160.79,Electrónica,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 63968}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",recomendado lento recomendado rápido precio malo precio recomendado rápido,excelente rápido rápido precio calidad defectuoso calidad rápido rápido defectuoso
1313.28,3,0.11,4227.23,Hogar,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 55301}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",calidad rápido malo precio lento calidad precio excelente recomendado recomendado rápido lento malo rápido,defectuoso rápido recomendado malo excelente defectuoso calidad calidad calidad precio calidad rápido defectuoso
